
time,temperature_2m_max (°C),temperature_2m_min (°C),shortwave_radiation_sum (MJ/m²),rain_sum (mm),windspeed_10m_max (km/h)
2020-10-12,28.6,24.0,24.90,0.00,17.4
2020-10-13,27.9,24.3,20.60,0.00,20.2
2020-10-14,27.1,24.3,20.56,3.00,18.4
2020-10-15,28.0,23.4,22.08,1.80,18.7
2020-10-16,28.3,24.0,21.55,0.00,17.1
2020-10-17,28.2,24.1,23.95,0.10,20.7
2020-10-18,28.4,23.7,25.71,0.00,18.5
2020-10-19,28.6,23.2,23.66,0.00,17.7
2020-10-20,28.0,24.2,21.14,0.10,19.9
2020-10-21,28.0,24.3,17.97,2.20,22.3
2020-10-22,27.6,24.5,18.38,0.70,20.4
2020-10-23,28.3,24.7,21.66,1.50,20.7
2020-10-24,27.8,24.6,19.21,0.10,18.7
2020-10-25,28.2,24.3,20.82,2.20,17.5
2020-10-26,29.7,24.5,23.68,0.10,19.5
2020-10-27,29.5,24.6,22.10,0.10,19.0
2020-10-28,28.7,24.7,21.33,0.00,16.2
2020-10-29,28.6,24.4,20.93,0.50,16.7
2020-10-30,28.5,24.1,21.61,2.20,17.6
2020-10-31,28.4,23.9,21.75,2.70,17.1
2020-11-01,28.8,24.9,22.10,0.30,16.9
2020-11-02,29.1,25.0,19.35,0.00,20.1
2020-11-03,29.3,24.8,19.57,0.00,18.3
2020-11-04,30.0,24.6,25.01,0.00,16.6
2020-11-05,28.9,24.7,22.55,0.20,14.5
2020-11-06,29.1,24.0,23.46,2.40,18.2
2020-11-07,28.0,24.6,18.72,3.40,21.0
2020-11-08,27.8,23.9,19.51,1.90,22.4
2020-11-09,27.5,23.7,18.74,4.00,21.2
2020-11-10,27.8,24.4,20.50,2.40,21.0
2020-11-11,27.4,23.9,21.35,2.50,18.6
2020-11-12,27.3,23.6,19.67,3.50,14.8
2020-11-13,28.3,24.4,22.88,0.60,17.8
2020-11-14,28.6,24.6,22.30,1.90,20.6
2020-11-15,29.1,24.7,25.72,0.00,16.7
2020-11-16,28.7,24.0,22.15,1.50,17.0
2020-11-17,29.1,24.8,22.95,1.00,16.9
2020-11-18,29.1,25.0,19.85,0.00,16.3
2020-11-19,29.5,24.8,22.89,0.30,16.5
2020-11-20,28.4,24.9,19.25,0.70,18.9
2020-11-21,28.7,24.9,23.04,0.10,17.5
2020-11-22,28.8,24.6,21.28,0.00,17.2
2020-11-23,29.0,24.1,21.21,0.20,18.1
2020-11-24,27.5,23.8,19.71,1.30,19.9
2020-11-25,27.9,24.0,20.74,2.20,17.9
2020-11-26,28.3,24.0,21.99,1.20,20.5
2020-11-27,28.0,24.6,21.52,0.50,19.9
2020-11-28,28.4,24.2,24.11,0.20,19.9
2020-11-29,27.6,23.1,20.41,1.60,18.8
2020-11-30,28.7,24.4,21.33,0.00,14.8
2020-12-01,28.0,23.6,21.25,2.70,17.2
2020-12-02,28.0,24.3,20.70,1.60,14.6
2020-12-03,27.7,24.1,17.79,1.80,14.2
2020-12-04,28.8,24.0,22.44,2.50,17.1
2020-12-05,28.0,24.5,20.10,0.30,17.4
2020-12-06,28.6,24.9,22.43,0.00,16.2
2020-12-07,28.3,24.6,18.72,0.00,20.2
2020-12-08,28.5,24.8,22.73,0.00,19.0
2020-12-09,28.9,24.5,22.95,0.00,17.9
2020-12-10,29.0,25.1,22.62,0.30,17.1
2020-12-11,29.2,24.7,24.06,0.00,19.9
2020-12-12,28.6,25.0,21.23,0.10,20.0
2020-12-13,28.0,24.6,20.60,2.70,21.9
2020-12-14,28.6,23.7,23.09,1.40,17.3
2020-12-15,28.4,23.5,21.10,1.00,16.7
2020-12-16,28.5,24.3,19.13,2.10,14.8
2020-12-17,29.3,24.5,24.11,0.70,18.2
2020-12-18,28.4,24.7,19.27,1.10,17.3
2020-12-19,29.3,24.7,24.35,0.20,17.6
2020-12-20,29.2,25.0,23.56,0.00,18.8
2020-12-21,28.6,24.6,23.43,0.00,17.8
2020-12-22,28.5,24.5,21.42,0.00,15.4
2020-12-23,28.7,24.8,20.76,0.10,14.5
2020-12-24,29.3,25.1,22.15,0.40,16.7
2020-12-25,28.3,24.9,19.61,0.90,17.1
2020-12-26,28.7,25.0,20.53,0.70,20.0
2020-12-27,28.1,23.9,16.93,1.30,21.0
2020-12-28,28.1,24.8,19.48,0.60,23.0
2020-12-29,28.4,24.4,21.47,0.00,17.6
2020-12-30,27.6,24.1,19.31,2.70,17.6
2020-12-31,27.7,23.6,19.17,2.50,17.6
2021-01-01,29.0,25.0,21.49,0.00,17.0
2021-01-02,29.0,24.5,20.91,0.00,15.1
2021-01-03,28.9,24.7,20.95,0.10,15.4
2021-01-04,27.1,24.0,18.75,0.80,18.4
2021-01-05,28.8,24.4,23.99,0.10,16.1
2021-01-06,28.4,24.9,21.86,0.80,15.8
2021-01-07,29.2,24.9,23.21,0.40,16.8
2021-01-08,29.5,25.0,25.16,0.00,17.4
2021-01-09,29.6,25.0,22.18,0.00,16.4
2021-01-10,29.2,24.8,21.00,0.00,15.1
2021-01-11,29.0,24.2,21.29,0.60,13.6
2021-01-12,28.5,24.7,21.09,0.90,13.4
2021-01-13,28.6,24.2,22.07,1.00,13.0
2021-01-14,28.4,24.6,20.73,1.30,16.0
2021-01-15,28.3,24.7,20.93,2.00,16.3
2021-01-16,29.2,24.6,24.10,0.00,17.3
2021-01-17,28.0,23.9,20.13,2.60,19.2
2021-01-18,28.1,23.8,20.96,2.30,17.5
2021-01-19,28.0,23.4,22.23,2.60,15.7
2021-01-20,27.7,24.8,18.51,3.60,18.1
2021-01-21,28.3,24.7,18.89,1.10,18.6
2021-01-22,29.1,24.7,22.98,0.00,20.0
2021-01-23,28.3,25.0,20.66,0.00,21.3
2021-01-24,28.1,24.2,20.66,1.70,18.9
2021-01-25,28.2,24.7,18.37,0.70,20.3
2021-01-26,28.0,23.8,21.80,3.30,17.4
2021-01-27,27.8,23.3,22.31,2.90,17.7
2021-01-28,28.1,23.5,22.04,2.10,17.1
2021-01-29,27.5,23.9,17.15,1.20,15.1
2021-01-30,29.0,25.1,23.18,0.60,19.0
2021-01-31,28.0,24.9,19.74,1.40,17.5
2021-02-01,28.9,25.0,23.41,0.20,17.6
2021-02-02,29.0,25.1,21.34,0.40,17.6
2021-02-03,29.2,25.3,24.30,0.40,16.1
2021-02-04,28.8,25.0,22.32,1.20,16.3
2021-02-05,29.5,25.4,24.27,0.10,16.4
2021-02-06,31.0,25.4,25.53,0.00,16.0
2021-02-07,30.0,25.3,23.56,0.10,16.4
2021-02-08,29.9,25.3,24.91,0.00,16.7
2021-02-09,30.0,25.1,25.17,0.00,16.1
2021-02-10,28.7,24.6,20.97,2.70,17.7
2021-02-11,28.6,25.4,21.55,1.10,20.0
2021-02-12,29.0,25.2,20.88,0.90,18.6
2021-02-13,27.9,24.2,17.02,3.30,17.3
2021-02-14,28.4,23.9,21.03,1.30,14.5
2021-02-15,28.8,24.5,20.21,2.10,16.1
2021-02-16,29.4,24.3,22.19,1.70,17.1
2021-02-17,29.1,24.6,19.93,0.50,16.3
2021-02-18,29.8,24.6,25.01,0.00,15.7
2021-02-19,29.5,24.8,22.21,0.00,14.1
2021-02-20,29.8,25.0,23.30,0.00,16.9
2021-02-21,29.9,25.2,25.19,0.10,17.5
2021-02-22,29.5,25.5,26.45,0.00,17.7
2021-02-23,30.0,24.7,23.56,0.00,17.1
2021-02-24,29.5,25.2,21.86,0.60,16.3
2021-02-25,28.8,24.4,21.74,3.60,16.0
2021-02-26,28.5,23.3,18.19,10.50,15.8
2021-02-27,26.9,23.4,15.80,3.20,11.1
2021-02-28,27.9,22.9,20.90,3.70,14.8
2021-03-01,27.3,23.5,15.20,5.40,15.3
2021-03-02,28.0,24.2,21.31,1.80,18.5
2021-03-03,28.5,24.6,22.35,1.60,20.7
2021-03-04,27.8,24.3,20.13,3.10,19.9
2021-03-05,28.4,24.7,19.55,1.10,18.3
2021-03-06,28.6,25.2,21.40,2.00,16.9
2021-03-07,29.2,24.6,22.20,0.00,14.8
2021-03-08,29.4,24.7,23.59,0.20,15.6
2021-03-09,28.8,24.9,22.23,2.00,16.1
2021-03-10,29.4,25.3,22.77,0.80,17.2
2021-03-11,29.3,25.5,22.88,1.50,19.8
2021-03-12,28.8,24.7,21.57,1.40,15.5
2021-03-13,28.0,24.7,20.96,1.70,16.8
2021-03-14,29.1,25.1,21.96,0.00,17.2
2021-03-15,28.4,24.3,20.41,3.00,16.4
2021-03-16,27.7,23.8,20.79,0.30,15.1
2021-03-17,29.5,24.3,25.93,0.00,14.0
2021-03-18,28.0,23.7,16.31,1.20,12.5
2021-03-19,29.8,25.3,24.09,0.00,16.7
2021-03-20,29.0,24.2,21.18,1.90,20.1
2021-03-21,28.5,23.4,22.89,2.10,16.0
2021-03-22,28.6,23.6,22.10,1.50,14.2
2021-03-23,28.4,23.9,21.21,1.20,17.3
2021-03-24,27.7,23.6,21.69,3.80,14.8
2021-03-25,28.5,24.5,21.11,2.40,17.4
2021-03-26,28.7,24.3,20.57,1.60,18.4
2021-03-27,27.9,23.7,16.73,3.90,10.8
2021-03-28,28.3,23.1,17.90,2.70,8.2
2021-03-29,28.5,23.5,18.60,1.00,13.5
2021-03-30,28.5,24.2,16.85,1.60,14.4
2021-03-31,29.5,25.1,22.41,0.50,16.8
2021-04-01,29.4,25.3,22.46,0.60,16.6
2021-04-02,29.5,25.6,22.56,0.00,13.7
2021-04-03,27.9,24.6,17.59,3.00,18.2
2021-04-04,27.5,24.3,16.73,3.00,13.8
2021-04-05,29.2,24.9,24.06,0.70,19.3
2021-04-06,29.0,24.8,21.33,0.50,18.1
2021-04-07,29.0,24.6,21.35,0.40,18.1
2021-04-08,28.9,25.3,20.46,0.80,21.4
2021-04-09,28.6,24.6,18.84,3.60,23.3
2021-04-10,27.3,24.1,17.06,3.10,17.3
2021-04-11,27.4,24.3,15.81,4.80,16.4
2021-04-12,28.1,23.6,18.41,1.80,16.7
2021-04-13,27.8,24.4,17.17,2.90,14.0
2021-04-14,27.6,23.6,15.56,11.20,13.5
2021-04-15,27.6,24.0,15.36,7.90,14.3
2021-04-16,28.1,24.1,19.43,1.20,15.4
2021-04-17,27.7,23.7,16.89,6.50,13.3
2021-04-18,27.4,23.2,16.33,7.60,12.5
2021-04-19,28.1,23.2,18.21,1.70,12.1
2021-04-20,27.8,24.0,19.07,1.00,12.0
2021-04-21,29.0,24.0,20.28,0.30,13.0
2021-04-22,28.3,24.2,17.07,2.00,13.3
2021-04-23,29.2,24.4,20.30,0.20,15.1
2021-04-24,28.5,24.8,20.21,1.00,14.7
2021-04-25,28.1,24.3,18.53,2.30,14.5
2021-04-26,28.8,24.8,20.07,0.50,14.6
2021-04-27,28.0,24.8,18.40,2.40,15.5
2021-04-28,27.4,24.2,16.32,1.70,12.9
2021-04-29,28.5,24.7,18.30,5.70,17.6
2021-04-30,27.7,23.8,18.53,3.30,17.9
2021-05-01,27.4,23.8,17.12,2.20,16.9
2021-05-02,27.2,23.3,15.88,1.50,14.3
2021-05-03,27.4,23.6,18.37,1.90,16.9
2021-05-04,27.6,23.6,15.36,3.70,12.2
2021-05-05,27.1,23.4,16.23,1.70,15.5
2021-05-06,27.9,23.7,17.50,2.20,16.7
2021-05-07,27.4,23.3,16.86,2.00,14.0
2021-05-08,27.3,23.6,17.40,1.50,16.8
2021-05-09,27.0,23.3,17.13,2.40,19.2
2021-05-10,27.5,23.4,18.14,3.00,21.4
2021-05-11,26.6,23.2,17.59,1.60,20.3
2021-05-12,27.2,23.9,15.15,6.90,17.1
2021-05-13,26.7,23.4,8.83,17.70,15.6
2021-05-14,25.9,23.4,7.50,11.30,11.8
2021-05-15,28.0,24.1,18.10,2.50,21.4
2021-05-16,28.1,24.3,19.29,0.00,18.6
2021-05-17,27.9,23.6,17.75,0.90,17.5
2021-05-18,26.6,24.0,9.99,4.90,15.0
2021-05-19,27.2,23.1,16.61,4.40,11.2
2021-05-20,27.8,23.4,17.53,1.20,13.1
2021-05-21,26.9,23.8,13.86,2.20,15.3
2021-05-22,27.8,24.1,18.46,0.20,17.1
2021-05-23,28.6,23.9,19.52,0.00,16.1
2021-05-24,27.7,24.4,16.78,1.80,17.5
2021-05-25,28.6,24.5,17.86,0.00,16.1
2021-05-26,27.9,24.5,20.48,1.50,22.3
2021-05-27,26.9,23.5,14.92,3.50,22.8
2021-05-28,26.6,23.2,15.14,2.60,19.7
2021-05-29,27.9,23.9,17.86,0.30,18.4
2021-05-30,26.3,23.0,15.01,2.00,14.6
2021-05-31,26.7,23.1,16.76,2.80,13.6
2021-06-01,27.7,24.0,17.19,1.00,15.0
2021-06-02,27.2,23.5,16.73,1.20,18.4
2021-06-03,26.6,23.4,17.75,1.20,16.4
2021-06-04,27.4,23.0,16.80,2.70,20.0
2021-06-05,26.2,22.9,14.75,3.00,18.1
2021-06-06,27.2,23.1,13.88,0.90,17.4
2021-06-07,27.2,23.6,15.22,1.80,16.4
2021-06-08,26.3,23.4,14.82,0.90,14.2
2021-06-09,26.7,23.0,15.03,0.90,17.9
2021-06-10,27.3,23.3,16.97,1.90,17.8
2021-06-11,26.4,22.9,16.38,0.60,18.2
2021-06-12,27.8,22.9,20.28,0.00,14.7
2021-06-13,27.8,22.5,20.11,0.00,14.0
2021-06-14,26.4,23.2,13.52,2.30,17.7
2021-06-15,26.6,22.9,15.92,0.90,14.8
2021-06-16,25.8,23.2,9.76,1.30,18.5
2021-06-17,26.4,23.4,15.27,2.00,18.8
2021-06-18,24.7,22.2,6.63,34.10,17.8
2021-06-19,25.3,23.0,11.51,8.40,18.9
2021-06-20,25.9,22.7,13.63,5.00,10.6
2021-06-21,27.1,22.5,16.48,4.00,15.9
2021-06-22,26.8,23.3,16.86,1.40,14.6
2021-06-23,26.2,22.2,16.79,1.30,17.1
2021-06-24,25.3,22.3,11.46,14.00,15.1
2021-06-25,26.8,22.5,17.43,2.10,22.6
2021-06-26,27.1,22.9,20.34,0.00,20.9
2021-06-27,25.1,22.4,13.08,2.00,20.7
2021-06-28,26.0,22.5,15.50,1.00,21.7
2021-06-29,26.2,21.6,15.37,1.10,17.7
2021-06-30,26.0,22.9,11.91,11.90,7.9
2021-07-01,26.7,22.2,12.17,3.80,16.1
2021-07-02,26.3,22.9,16.20,3.30,18.7
2021-07-03,26.0,22.4,14.21,4.70,14.8
2021-07-04,26.7,23.3,16.80,1.90,16.6
2021-07-05,26.8,23.4,16.10,0.80,18.6
2021-07-06,26.3,23.5,15.52,1.30,17.0
2021-07-07,27.1,23.3,19.71,0.00,18.5
2021-07-08,25.7,22.6,15.51,1.10,17.1
2021-07-09,26.5,23.3,16.35,1.80,17.0
2021-07-10,25.7,22.4,16.15,2.10,14.5
2021-07-11,27.1,23.4,18.05,1.30,17.4
2021-07-12,26.2,23.2,15.88,2.10,21.3
2021-07-13,27.2,23.7,15.15,0.00,18.2
2021-07-14,26.9,23.5,15.46,2.60,22.0
2021-07-15,27.0,23.0,18.35,2.10,19.7
2021-07-16,25.9,22.5,15.35,3.90,11.8
2021-07-17,25.2,22.5,9.93,5.60,11.6
2021-07-18,26.8,23.7,15.00,0.40,17.7
2021-07-19,25.6,22.8,15.17,1.80,15.7
2021-07-20,27.0,23.4,18.14,0.30,17.1
2021-07-21,25.9,22.4,15.48,3.60,18.9
2021-07-22,25.9,23.1,15.08,2.00,23.7
2021-07-23,25.7,23.0,15.25,2.50,24.2
2021-07-24,26.8,22.7,18.68,0.50,24.0
2021-07-25,24.8,21.9,16.10,4.00,18.6
2021-07-26,26.5,22.5,16.70,3.50,21.4
2021-07-27,26.4,22.2,15.98,3.80,15.4
2021-07-28,26.7,22.7,17.71,0.20,15.0
2021-07-29,27.1,22.9,16.63,0.00,13.0
2021-07-30,26.4,23.2,16.57,0.90,20.5
2021-07-31,25.6,22.0,16.10,2.80,22.9
2021-08-01,25.4,22.0,15.69,4.60,28.3
2021-08-02,24.7,22.0,14.90,5.50,23.2
2021-08-03,25.4,21.5,15.11,4.40,19.7
2021-08-04,24.1,21.6,9.84,8.30,17.8
2021-08-05,25.2,21.7,14.75,2.50,20.3
2021-08-06,26.8,23.1,18.56,1.00,25.7
2021-08-07,25.6,22.5,16.60,5.80,26.3
2021-08-08,25.6,22.4,13.63,3.40,23.3
2021-08-09,24.8,22.2,10.20,11.30,15.3
2021-08-10,24.4,22.3,7.24,9.90,17.0
2021-08-11,25.6,22.5,15.38,4.50,15.5
2021-08-12,26.0,22.7,14.61,1.50,18.7
2021-08-13,26.2,22.4,17.22,0.80,22.1
2021-08-14,25.3,21.3,16.91,0.50,20.2
2021-08-15,25.5,22.2,17.56,1.10,21.7
2021-08-16,24.8,21.7,17.33,1.60,23.2
2021-08-17,25.7,21.4,17.51,2.40,23.0
2021-08-18,25.3,22.9,17.90,2.50,25.0
2021-08-19,25.7,22.1,18.76,2.40,23.7
2021-08-20,25.7,22.1,14.91,3.70,22.9
2021-08-21,25.0,21.8,20.22,1.90,18.6
2021-08-22,26.4,22.4,19.22,5.40,22.4
2021-08-23,25.9,22.3,13.72,8.60,20.0
2021-08-24,26.1,22.7,17.90,3.50,18.4
2021-08-25,25.7,22.8,16.13,2.10,20.4
2021-08-26,25.7,22.7,17.65,3.30,20.2
2021-08-27,26.5,23.3,19.48,0.80,22.0
2021-08-28,27.0,23.5,20.09,0.10,21.0
2021-08-29,26.1,22.9,18.18,2.10,19.4
2021-08-30,26.3,23.3,18.47,1.80,19.4
2021-08-31,26.7,23.2,19.48,1.50,19.2
2021-09-01,25.5,22.0,17.07,2.60,21.4
2021-09-02,26.9,22.7,20.52,0.00,18.7
2021-09-03,25.9,23.0,15.19,1.30,14.3
2021-09-04,27.1,23.4,18.01,2.00,17.2
2021-09-05,26.5,23.0,18.28,2.20,18.2
2021-09-06,26.9,23.4,18.13,0.00,17.8
2021-09-07,27.5,23.3,19.43,0.20,16.1
2021-09-08,26.8,23.1,21.29,1.50,20.4
2021-09-09,27.5,23.2,20.55,0.30,18.8
2021-09-10,27.2,23.2,17.96,0.00,17.7
2021-09-11,27.3,23.6,19.86,0.40,21.4
2021-09-12,27.9,23.8,20.94,0.40,23.5
2021-09-13,27.5,24.0,21.28,0.10,20.1
2021-09-14,27.5,23.1,21.54,0.90,22.6
2021-09-15,27.2,23.9,19.84,1.90,21.6
2021-09-16,27.5,24.1,20.46,0.40,23.1
2021-09-17,25.7,22.9,19.90,1.90,21.4
2021-09-18,27.2,23.3,23.31,0.50,19.7
2021-09-19,27.8,23.3,21.00,0.00,14.8
2021-09-20,27.5,23.5,20.66,0.00,15.4
2021-09-21,28.6,23.4,24.81,0.00,12.8
2021-09-22,29.3,23.7,22.09,0.00,15.0
2021-09-23,28.9,24.2,23.63,0.80,17.8
2021-09-24,27.8,23.2,21.91,2.30,20.9
2021-09-25,27.1,22.6,19.85,2.80,21.4
2021-09-26,27.8,23.9,21.27,3.40,23.7
2021-09-27,27.5,24.1,20.18,1.70,24.8
2021-09-28,27.2,24.1,19.49,1.80,25.7
2021-09-29,26.5,23.6,17.58,2.40,18.7
2021-09-30,27.3,23.2,18.91,4.00,18.1
2021-10-01,27.6,23.6,19.93,2.60,17.9
2021-10-02,27.9,23.5,21.07,3.10,17.1
2021-10-03,28.2,24.3,21.46,0.20,18.6
2021-10-04,27.4,23.7,18.74,0.30,21.6
2021-10-05,27.8,23.7,21.40,0.50,16.2
2021-10-06,27.2,23.6,19.38,2.30,20.4
2021-10-07,28.1,23.8,21.01,1.60,16.1
2021-10-08,28.1,24.2,18.01,0.10,17.3
2021-10-09,27.5,24.2,18.17,1.60,19.1
2021-10-10,28.2,23.6,19.34,0.40,15.1
2021-10-11,29.2,23.9,24.85,0.00,15.1
2021-10-12,28.5,24.3,22.04,0.00,17.0
2021-10-13,28.9,24.5,23.19,0.00,17.2
2021-10-14,28.8,24.9,21.71,1.00,19.3
2021-10-15,28.2,25.0,21.69,0.50,21.6
2021-10-16,27.3,23.7,18.40,3.50,20.9
2021-10-17,28.3,24.2,21.06,0.40,21.0
2021-10-18,28.5,23.7,23.06,1.40,17.9
2021-10-19,28.1,24.2,21.37,0.60,16.4
2021-10-20,29.3,24.7,21.83,0.00,15.9
2021-10-21,29.3,24.6,21.57,0.60,16.9
2021-10-22,29.0,24.3,21.96,0.10,15.8
2021-10-23,28.1,24.3,21.51,2.70,15.3
2021-10-24,29.0,24.9,22.97,0.70,18.4
2021-10-25,29.2,24.9,24.15,0.20,19.3
2021-10-26,26.9,24.6,20.32,2.20,19.8
2021-10-27,28.0,23.9,22.37,2.80,19.6
2021-10-28,28.1,23.0,22.91,0.70,19.5
2021-10-29,27.0,22.8,20.60,1.90,18.5
2021-10-30,28.6,24.0,24.61,0.00,18.6
2021-10-31,28.2,24.0,20.63,0.00,16.1
2021-11-01,28.8,25.0,20.89,0.30,17.7
2021-11-02,28.8,24.9,20.25,1.10,17.3
2021-11-03,29.6,24.8,21.64,1.10,16.0
2021-11-04,30.0,25.2,22.74,0.30,17.1
2021-11-05,30.6,24.8,23.68,0.00,15.2
2021-11-06,30.6,25.1,24.90,0.20,18.7
2021-11-07,29.8,25.3,24.46,0.10,16.6
2021-11-08,29.1,25.2,21.93,0.30,18.4
2021-11-09,29.1,24.8,22.18,0.50,18.1
2021-11-10,29.5,24.4,25.11,0.90,18.8
2021-11-11,27.6,25.1,18.16,1.50,16.6
2021-11-12,28.4,24.3,19.73,2.30,17.6
2021-11-13,29.0,24.8,22.62,1.50,17.4
2021-11-14,28.8,24.9,20.71,0.30,17.6
2021-11-15,29.0,24.0,21.57,1.10,20.3
2021-11-16,28.1,25.0,21.55,1.60,20.2
2021-11-17,28.6,25.2,21.02,0.70,23.8
2021-11-18,28.2,24.7,19.52,2.40,20.4
2021-11-19,29.4,25.0,23.57,1.10,19.5
2021-11-20,27.9,24.6,20.91,2.90,16.6
2021-11-21,28.8,23.9,20.71,0.60,13.4
2021-11-22,29.0,25.0,22.15,1.00,18.3
2021-11-23,29.5,25.3,23.01,0.20,16.7
2021-11-24,29.5,24.8,23.75,0.40,16.3
2021-11-25,29.8,25.2,23.82,0.10,16.3
2021-11-26,28.9,24.6,22.18,3.70,18.5
2021-11-27,29.8,25.3,22.54,1.30,17.5
2021-11-28,29.0,25.1,21.08,1.70,16.8
2021-11-29,29.1,25.2,19.22,1.50,17.7
2021-11-30,30.1,25.4,24.37,0.00,14.5
2021-12-01,29.4,25.6,21.74,0.20,16.2
2021-12-02,30.2,25.5,20.31,0.00,16.6
2021-12-03,30.0,25.5,19.52,0.90,17.9
2021-12-04,28.1,24.4,17.36,3.20,19.5
2021-12-05,28.3,24.5,17.79,3.60,20.0
2021-12-06,29.1,25.3,23.43,0.00,20.2
2021-12-07,30.0,25.1,20.85,0.00,16.2
2021-12-08,29.1,25.6,21.49,0.50,18.4
2021-12-09,28.7,25.8,20.21,2.70,18.9
2021-12-10,28.1,25.2,20.99,0.40,18.3
2021-12-11,28.6,25.0,20.71,1.50,18.5
2021-12-12,28.8,25.1,19.89,3.80,17.3
2021-12-13,27.8,23.9,19.11,2.30,14.3
2021-12-14,28.1,24.5,18.36,1.90,17.2
2021-12-15,28.6,24.9,20.59,3.40,18.4
2021-12-16,27.8,23.9,18.05,3.70,19.1
2021-12-17,28.6,24.8,21.34,2.60,19.8
2021-12-18,29.1,24.9,23.52,1.60,17.4
2021-12-19,28.8,25.2,21.18,2.70,16.7
2021-12-20,29.2,25.3,21.54,1.00,17.0
2021-12-21,28.7,25.2,18.01,1.30,17.0
2021-12-22,28.2,25.3,17.93,0.70,17.5
2021-12-23,28.4,25.4,20.16,0.70,17.7
2021-12-24,30.3,25.4,20.31,0.00,17.9
2021-12-25,29.5,25.6,19.35,2.00,17.2
2021-12-26,26.8,24.1,9.41,6.50,12.6
2021-12-27,27.5,24.5,12.35,1.80,13.7
2021-12-28,29.3,25.2,22.78,0.10,16.1
2021-12-29,29.4,24.5,24.13,0.00,15.6
2021-12-30,28.1,24.1,20.44,2.50,15.5
2021-12-31,28.8,25.3,21.86,0.00,14.6
2022-01-01,29.3,25.4,23.67,0.40,15.6
2022-01-02,28.8,25.0,18.72,1.80,17.7
2022-01-03,28.4,24.4,20.62,2.80,15.3
2022-01-04,29.1,24.9,22.38,1.30,17.2
2022-01-05,28.4,25.2,18.60,2.70,15.7
2022-01-06,29.4,24.8,21.42,1.60,15.5
2022-01-07,28.4,24.9,20.22,1.70,17.2
2022-01-08,29.7,25.3,23.28,0.20,15.4
2022-01-09,30.1,25.1,26.67,0.10,17.5
2022-01-10,29.0,25.2,22.05,3.40,18.4
2022-01-11,29.1,24.3,21.83,1.70,16.7
2022-01-12,28.9,23.8,19.79,3.80,13.9
2022-01-13,28.1,23.8,17.85,10.30,15.6
2022-01-14,27.2,23.7,17.33,3.30,19.4
2022-01-15,27.2,22.8,11.92,19.60,8.3
2022-01-16,28.1,22.2,20.87,5.90,14.6
2022-01-17,28.7,25.1,22.90,1.10,19.1
2022-01-18,29.0,25.3,23.72,0.10,15.4
2022-01-19,29.8,25.2,27.64,0.00,16.0
2022-01-20,28.8,24.4,23.11,2.10,15.3
2022-01-21,28.6,24.0,22.49,2.40,13.5
2022-01-22,28.9,24.4,22.86,2.20,13.8
2022-01-23,29.3,24.5,23.10,0.60,14.4
2022-01-24,29.8,25.1,24.36,0.30,15.7
2022-01-25,29.6,25.6,21.05,1.20,14.9
2022-01-26,29.5,24.6,21.20,2.10,20.2
2022-01-27,28.9,24.1,22.84,4.80,13.5
2022-01-28,28.0,23.8,16.06,8.40,15.8
2022-01-29,27.2,22.5,9.62,10.60,8.4
2022-01-30,28.5,24.7,20.47,2.00,17.2
2022-01-31,28.7,24.9,21.65,1.40,17.9
2022-02-01,29.1,24.4,24.03,2.10,15.6
2022-02-02,29.2,24.8,23.39,1.10,8.3
2022-02-03,29.0,25.3,22.15,0.60,15.0
2022-02-04,28.7,25.4,21.79,0.70,17.1
2022-02-05,28.9,24.9,20.24,0.50,13.2
2022-02-06,29.7,24.7,23.25,0.10,14.8
2022-02-07,29.6,24.9,22.76,0.00,14.2
2022-02-08,29.9,25.1,23.34,0.00,13.6
2022-02-09,28.9,24.6,22.50,1.30,14.6
2022-02-10,30.7,25.0,24.94,0.00,16.4
2022-02-11,29.7,25.3,22.32,1.60,16.3
2022-02-12,28.8,24.6,17.62,2.70,17.4
2022-02-13,29.5,24.8,22.48,2.70,17.0
2022-02-14,29.1,25.0,21.70,4.90,17.2
2022-02-15,29.7,25.4,22.06,0.60,14.9
2022-02-16,28.6,24.4,21.08,1.70,13.3
2022-02-17,28.8,23.5,22.14,3.80,13.5
2022-02-18,28.9,22.8,22.20,4.70,17.2
2022-02-19,28.1,24.1,18.33,5.50,16.0
2022-02-20,28.4,23.2,20.97,3.20,16.0
2022-02-21,29.2,25.3,23.50,0.40,16.4
2022-02-22,28.8,24.9,21.19,1.80,13.9
2022-02-23,29.1,24.9,21.82,2.30,15.5
2022-02-24,29.1,24.7,21.33,1.70,15.9
2022-02-25,29.2,25.4,21.38,0.80,15.9
2022-02-26,29.2,25.1,22.72,0.50,18.0
2022-02-27,28.7,24.9,21.65,4.60,17.3
2022-02-28,28.9,24.5,22.34,3.60,17.4
2022-03-01,29.4,25.2,23.76,1.00,20.6
2022-03-02,29.3,24.7,21.36,2.40,13.9
2022-03-03,28.8,24.0,21.03,3.40,19.6
2022-03-04,27.7,24.2,14.30,7.70,16.7
2022-03-05,26.9,23.1,10.75,13.30,14.3
2022-03-06,29.0,23.9,21.11,2.50,21.9
2022-03-07,28.8,25.5,21.67,0.10,17.3
2022-03-08,28.3,24.7,21.45,1.30,15.9
2022-03-09,29.2,25.2,21.11,1.90,17.9
2022-03-10,29.6,24.6,22.72,1.70,18.7
