,time,temperature_2m_max,temperature_2m_min,shortwave_radiation_sum,rain_sum,windspeed_10m_max
160,2018-06-10,27.3,23.5,18.18,1.5,20.4
161,2018-06-11,26.7,23.3,15.63,1.8,19.4
162,2018-06-12,26.7,24.3,15.13,0.0,20.2
163,2018-06-13,26.1,23.7,14.67,2.9,21.7
164,2018-06-14,26.7,23.9,14.16,2.0,20.7
165,2018-06-15,26.5,23.2,15.39,2.7,18.5
166,2018-06-16,26.4,23.7,13.26,1.9,20.1
167,2018-06-17,26.7,23.7,16.56,1.5,17.7
168,2018-06-18,26.8,22.6,16.95,2.5,14.3
169,2018-06-19,25.1,23.2,15.56,2.5,20.5
170,2018-06-20,26.9,22.5,16.49,0.7,23.5
171,2018-06-21,26.4,22.8,15.24,0.9,20.3
172,2018-06-22,27.0,23.5,14.72,0.0,19.8
173,2018-06-23,26.6,23.5,15.85,0.6,24.8
174,2018-06-24,26.1,22.7,14.63,4.7,25.9
175,2018-06-25,26.2,22.8,14.08,1.2,20.6
176,2018-06-26,25.7,22.6,15.74,2.4,17.4
177,2018-06-27,25.5,22.0,16.73,2.6,19.9
178,2018-06-28,25.5,22.8,14.31,2.2,22.9
179,2018-06-29,26.0,22.5,13.78,1.6,20.6
180,2018-06-30,26.5,22.0,17.56,0.2,18.1
181,2018-07-01,25.5,22.2,15.73,2.4,15.6
182,2018-07-02,25.6,22.3,14.53,2.0,14.1
183,2018-07-03,26.4,22.8,17.27,2.9,19.7
184,2018-07-04,26.5,22.1,18.49,1.2,21.3
185,2018-07-05,26.0,22.0,15.61,3.2,20.7
186,2018-07-06,26.5,22.9,12.82,2.2,20.9
187,2018-07-07,25.7,23.3,15.0,3.4,18.6
188,2018-07-08,25.2,22.5,15.57,2.5,20.9
189,2018-07-09,27.2,22.7,20.91,0.0,19.5
190,2018-07-10,26.0,22.5,13.96,6.3,16.6
191,2018-07-11,26.1,21.5,13.76,4.0,14.9
192,2018-07-12,26.7,22.7,16.89,1.1,20.2
193,2018-07-13,26.3,22.7,16.54,0.5,19.8
194,2018-07-14,26.2,22.5,14.22,0.0,16.0
195,2018-07-15,26.9,22.4,19.23,0.0,18.5
196,2018-07-16,26.6,22.6,17.62,0.0,17.4
197,2018-07-17,26.9,22.1,18.0,1.1,20.1
198,2018-07-18,25.9,22.9,15.4,2.4,24.2
199,2018-07-19,25.9,22.7,16.11,0.8,21.8
200,2018-07-20,26.3,22.3,15.93,1.1,21.7
201,2018-07-21,25.7,22.8,10.77,0.1,23.2
202,2018-07-22,26.0,23.1,14.0,0.1,23.7
203,2018-07-23,26.3,23.0,16.38,0.2,25.0
204,2018-07-24,26.8,22.8,19.56,0.1,21.7
205,2018-07-25,25.5,22.3,14.52,3.7,21.1
206,2018-07-26,26.6,22.5,16.58,0.8,22.2
207,2018-07-27,24.9,22.6,14.25,4.5,20.3
208,2018-07-28,25.9,23.0,15.82,0.2,22.6
209,2018-07-29,25.7,22.5,16.5,1.8,17.5
210,2018-07-30,25.5,22.3,15.09,1.9,16.3
211,2018-07-31,25.6,21.7,15.34,3.5,15.5
212,2018-08-01,26.0,21.8,17.73,2.3,17.7
213,2018-08-02,25.9,22.8,18.33,1.1,19.9
214,2018-08-03,25.5,22.3,15.23,1.2,18.6
215,2018-08-04,27.0,22.7,16.5,0.0,15.3
216,2018-08-05,26.2,23.1,15.73,1.3,17.8
217,2018-08-06,26.6,22.8,16.95,0.4,16.4
218,2018-08-07,26.2,22.7,16.97,1.9,20.2
219,2018-08-08,26.3,22.7,17.6,1.6,19.3
220,2018-08-09,25.5,22.3,16.51,3.0,17.1
